fieldsurfacetype, streetno, sportsplayed, facilityname, numberfieldcourts, facilitycondition, facilityupgradeage, facility_id, postcode, facilityage, streettype, changerooms, longitude, latitude, faciltysportplayedid, objectid, suburbtown, lga, streetname
"Grass",null,"Australian Rules Football","Stanley Grose Reserve",1,"5. Very Good","1 - 5 Years","STONNI11927",3145,"51 Years +","Drive",null,145.065602999646,-37.8697809992378,19598,7731,"EAST MALVERN","STONNINGTON","Stanley Grose"
"Grass","1650","Australian Rules Football","T.H.King Reserve",1,"3. Average",null,"STONNI11938",3146,"11 - 25 Years","Street","Male, Umpire/Officials",145.060924999636,-37.8613199986602,19615,7732,"GLEN IRIS","STONNINGTON","High"
"Grass","580","Australian Rules Football","Toorak Park",1,"3. Average","11 + Years","STONNI11921",3143,"26 - 50 Years","Road","Male, Umpire/Officials",145.012601000368,-37.8526529994088,19588,7733,"ARMADALE","STONNINGTON","Orrong"
"Grass","425-431","Australian Rules Football","Waverley Oval",1,"4. Good","11 + Years","STONNI11924",3145,"26 - 50 Years","Road","Male",145.068868000094,-37.8781449987919,19592,7734,"EAST MALVERN","STONNINGTON","Waverley"
"Grass","458","Baseball","Wadsworth Field",1,"5. Very Good","6 - 10 Years","STONNI11945",3144,"6 - 10 Years","Road","Female, Male, Umpire/Officials",145.03548600046,-37.8385859993276,19626,7735,"KOOYONG","STONNINGTON","Glenferrie"
"Wooden Gymnasium","2","Basketball","Orrong Romanis Recreation Centre",2,"4. Good","N/A","STONNI11954",3181,"11 - 25 Years","Street","Female, Male",145.010181000005,-37.8496689991801,19643,7736,"PRAHRAN","STONNINGTON","Molesworth"
"Wooden Gymnasium","10","Basketball","Penpraze Park",1,"3. Average","11 + Years","STONNI11928",3145,"26 - 50 Years","Road South","Female, Male",145.03793500023,-37.8707959993765,19600,7737,"EAST MALVERN","STONNINGTON","Victoria"
null,"12","Basketball","Princess Gardens",1,null,null,"STONNI11956",3181,null,"Street",null,144.995406999812,-37.8482349986719,19647,7738,"PRAHRAN","STONNINGTON","Little Chapel"
"Wooden Gymnasium","679","Basketball","South Yarra Sports Centre",null,"4. Good",null,"STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19658,7739,"SOUTH YARRA","STONNINGTON","Chapel"
"Synthetic Pitch","5","Cricket","Basil Reserve",2,"2. Poor","N/A","STONNI11925",3145,"26 - 50 Years","Street","Female, Male",145.065602999646,-37.8697809992378,19595,7740,"EAST MALVERN","STONNINGTON","Basil"
"Synthetic Pitch","83-141","Cricket","Central Park",2,"3. Average","11 + Years","STONNI11930",3145,"26 - 50 Years","Road","Unisex",145.048625999847,-37.8659659992123,19606,7741,"EAST MALVERN","STONNINGTON","Burke"
"Turf Pitch","305 - 325","Cricket","Como Park",2,"5. Very Good","< 1 Years","STONNI11960",3141,"51 Years +","Road","Umpire/Officials, Unisex",145.003949999885,-37.8356679994231,19657,7742,"SOUTH YARRA","STONNINGTON","Williams"
"Turf Pitch","31-35","Cricket","D.W Lucas Reserve",1,"3. Average","11 + Years","STONNI11926",3145,"26 - 50 Years","Street","Male, Umpire/Officials",145.065602999646,-37.8697809992378,19597,7743,"EAST MALVERN","STONNINGTON","Dunlop"
"Synthetic Pitch","49-61","Cricket","Gardiner Reserve",1,"2. Poor","Upgrade in progress","STONNI11950",3144,"26 - 50 Years","Cresent","Male",145.049018000242,-37.8512359991458,19637,7744,"MALVERN","STONNINGTON","Carroll"
"Turf Pitch","1253","Cricket","Malvern Cricket Ground",1,"2. Poor","11 + Years","STONNI11949",3144,"51 Years +","Street","Male, Umpire/Officials",145.031156000514,-37.8561369986465,19635,7745,"MALVERN","STONNINGTON","High"
"Turf Pitch",null,"Cricket","Melbourne High School Oval",1,"3. Average","N/A","STONNI11959",3141,"51 Years +","Street","Male",144.994087999554,-37.8356159989249,19654,7746,"SOUTH YARRA","STONNINGTON","Yarra"
"Synthetic Pitch","603","Cricket","Orrong Park & Romanis Reserve",2,"4. Good","N/A","STONNI11955",3181,"6 - 10 Years","Road","Female, Male, Umpire/Officials",145.010881999678,-37.850684999121,19645,7747,"PRAHRAN","STONNINGTON","Orrong"
"Synthetic Pitch","32A","Cricket","Percy Treyvaud Reserve",1,"3. Average","11 + Years","STONNI11929",3145,"26 - 50 Years","Road","Male, Umpire/Officials",145.080485000561,-37.8826449991908,19603,7748,"EAST MALVERN","STONNINGTON","Chadstone"
"Turf Pitch","32A","Cricket","Percy Treyvaud Reserve",1,"3. Average","11 + Years","STONNI11929",3145,"26 - 50 Years","Road","Male, Umpire/Officials",145.080485000561,-37.8826449991908,19605,7749,"EAST MALVERN","STONNINGTON","Chadstone"
"Synthetic Pitch",null,"Cricket","Righetti & Ferrie Reserves",1,"3. Average","6 - 10 Years","STONNI11944",3144,"11 - 25 Years","Street","Male, Umpire/Officials",145.037516000515,-37.8400129992792,19624,7750,"KOOYONG","STONNINGTON","Elizabeth"
"Turf Pitch",null,"Cricket","Righetti & Ferrie Reserves",1,"3. Average","6 - 10 Years","STONNI11944",3144,"11 - 25 Years","Street","Male, Umpire/Officials",145.037516000515,-37.8400129992792,19625,7751,"KOOYONG","STONNINGTON","Elizabeth"
"Synthetic Pitch","714","Cricket","Sir Robert Menzies Reserve",1,"5. Very Good","N/A","STONNI11952",3144,"0 - 5 Years","Road","Male",145.035980000492,-37.8453659986869,19640,7752,"MALVERN","STONNINGTON","Toorak"
"Synthetic Pitch",null,"Cricket","Stanley Grose Reserve",1,"5. Very Good","1 - 5 Years","STONNI11927",3145,"51 Years +","Drive",null,145.065602999646,-37.8697809992378,19599,7753,"EAST MALVERN","STONNINGTON","Stanley Grose"
"Turf Pitch","1650","Cricket","T.H.King Reserve",1,"3. Average",null,"STONNI11938",3146,"11 - 25 Years","Street","Male, Umpire/Officials",145.060924999636,-37.8613199986602,19616,7754,"GLEN IRIS","STONNINGTON","High"
"Turf Pitch","580","Cricket","Toorak Park",1,"3. Average","11 + Years","STONNI11921",3143,"26 - 50 Years","Road","Male, Umpire/Officials",145.012601000368,-37.8526529994088,19589,7755,"ARMADALE","STONNINGTON","Orrong"
"Synthetic Pitch","3","Cricket","Victory Square",1,"2. Poor","11 + Years","STONNI11922",3143,"26 - 50 Years","Street","Unisex",145.014302999452,-37.8530819986641,19590,7756,"ARMADALE","STONNINGTON","Potter"
"Artificial Turf","458","Cricket","Vision Australia Cricket Reserves",2,"3. Average","N/A","STONNI11948",3144,"26 - 50 Years","Road","Unisex",145.033506000263,-37.8381329992624,19634,7757,"KOOYONG","STONNINGTON","Glenferrie"
"Turf Pitch","425-431","Cricket","Waverley Oval",1,"4. Good","11 + Years","STONNI11924",3145,"26 - 50 Years","Road","Male",145.068868000094,-37.8781449987919,19593,7758,"EAST MALVERN","STONNINGTON","Waverley"
null,"1A","Fitness / Gymnasium Workouts","Curves Toorak",1,"4. Good","N/A","STONNI11978",3142,"51 Years +","Avenue","Female",145.009213999889,-37.8416179986455,19686,7759,"TOORAK","STONNINGTON","Carters"
null,"572","Fitness / Gymnasium Workouts","Domain Health Prahran",1,"3. Average","N/A","STONNI11976",3181,"26 - 50 Years","Road","Female, Male",145.005188999739,-37.8484769986542,19684,7760,"PRAHRAN","STONNINGTON","Malvern"
null,"402","Fitness / Gymnasium Workouts","Fitness First",1,"4. Good","N/A","STONNI11971",3141,"11 - 25 Years","Street","Female, Male",144.99467000019,-37.8452249995071,19679,7761,"SOUTH YARRA","STONNINGTON","Chapel"
null,"30","Fitness / Gymnasium Workouts","Fitness HQ",1,null,null,"STONNI11974",3142,null,"Street",null,145.009989000429,-37.8408719992503,19682,7762,"TOORAK","STONNINGTON","Jackson"
null,"521","Fitness / Gymnasium Workouts","Genesis Health & Fitness",1,"4. Good","N/A","STONNI11975",3142,"26 - 50 Years","Road","Female, Male",145.165393000217,-38.151185998896,19683,7763,"TOORAK","FRANKSTON","Toorak"
null,"286","Fitness / Gymnasium Workouts","Genesis Prahran",1,"4. Good","N/A","STONNI11970",3181,"11 - 25 Years","Street","Female, Male",144.994053999513,-37.8485879989965,19678,7764,"PRAHRAN","STONNINGTON","Chapel"
null,"1438","Fitness / Gymnasium Workouts","Goodlife Health Club",1,"4. Good","N/A","STONNI11983",3146,"11 - 25 Years","Street","Female, Male",145.119814000317,-37.9733089990589,19691,7765,"GLEN IRIS","KINGSTON","High"
null,"1216","Fitness / Gymnasium Workouts","Goodlife Health Club",1,"4. Good","N/A","STONNI11984",3143,"11 - 25 Years","Street","Female, Male",145.119814000317,-37.9733089990589,19692,7766,"ARMADALE","KINGSTON","High"
null,"489","Fitness / Gymnasium Workouts","Kooyong Lawn Tennis Club",1,"5. Very Good","1 - 5 Years","STONNI11947",3144,"0 - 5 Years","Road","Female, Male",145.029607000279,-37.838843999339,19628,7767,"KOOYONG","STONNINGTON","Glenferrie"
null,"2/1434","Fitness / Gymnasium Workouts","Leaps and Bounds",1,null,null,"STONNI11981",3144,null,"Street",null,145.028605999895,-37.8565319993762,19689,7768,"MALVERN","STONNINGTON","High"
null,"1291","Fitness / Gymnasium Workouts","Malvern Health & Fitness",1,"4. Good","N/A","STONNI11979",3144,"11 - 25 Years","Road","Female, Male",145.029933000291,-37.8516109989413,19687,7769,"MALVERN","STONNINGTON","Malvern"
null,"1/1275","Fitness / Gymnasium Workouts","MaxxFit Performance Training",1,"4. Good","N/A","STONNI11982",3144,"26 - 50 Years","Road","Female",145.036155000095,-37.8521129993408,19690,7770,"MALVERN","STONNINGTON","Malvern"
null,"2","Fitness / Gymnasium Workouts","Origin Fitness",1,"3. Average","N/A","STONNI11977",3181,"51 Years +","Street","Female, Male",144.990668999764,-37.8506479989684,19685,7771,"PRAHRAN","STONNINGTON","Percy"
null,"135","Fitness / Gymnasium Workouts","PerfectFit Gym",1,"4. Good","N/A","STONNI11969",3145,"11 - 25 Years","Road","Female, Male",145.04916900021,-37.8759269988614,19677,7772,"EAST MALVERN","STONNINGTON","Waverley"
null,null,"Fitness / Gymnasium Workouts","Royal South Yarra Tennis Courts",1,"5. Very Good","1 - 5 Years","STONNI11965",3142,"51 Years +","Road","Female, Male",145.005879000354,-37.8353819992277,19669,7773,"TOORAK","STONNINGTON","Williams"
null,"724","Fitness / Gymnasium Workouts","Snap Fitness Armadale",1,"3. Average","N/A","STONNI11985",3143,"51 Years +","Street","Female",145.012348999448,-37.8546219987115,19693,7774,"ARMADALE","STONNINGTON","High"
null,"805","Fitness / Gymnasium Workouts","South Pacific Health Club - Malvern East",1,"4. Good","N/A","STONNI11968",3145,"11 - 25 Years","Road","Female, Male",145.03890899944,-37.8740709994233,19676,7775,"EAST MALVERN","STONNINGTON","Dandenong"
null,"679","Fitness / Gymnasium Workouts","South Yarra Sports Centre",1,"4. Good",null,"STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19659,7776,"SOUTH YARRA","STONNINGTON","Chapel"
null,"1/1442","Fitness / Gymnasium Workouts","Supreme Fitness",1,"4. Good","N/A","STONNI11980",3144,"11 - 25 Years","Road","Female, Male",145.029933000291,-37.8516109989413,19688,7777,"MALVERN","STONNINGTON","Malvern"
null,"1/227","Fitness / Gymnasium Workouts","Terry Bennett Fitness Centre",1,"4. Good","N/A","STONNI11973",3181,"51 Years +","Street","Female, Male",144.984201000464,-37.850666998787,19681,7778,"PRAHRAN","MELBOURNE","High"
null,"15","Fitness / Gymnasium Workouts","The Hit Centre",1,"4. Good","N/A","STONNI11986",3141,"26 - 50 Years","Street","Female, Male",144.995794999674,-37.8447599986954,19694,7779,"SOUTH YARRA","STONNINGTON","Simmons"
null,"22","Fitness / Gymnasium Workouts","Vibratone",1,"4. Good","N/A","STONNI11972",3141,"26 - 50 Years","Road","Female, Male",144.987269000476,-37.8385769994486,19680,7780,"SOUTH YARRA","STONNINGTON","Toorak"
"18 Hole Course - Public",null,"Golf","Malvern Valley  Golf Club",18,"4. Good","N/A","STONNI11931",3145,"26 - 50 Years","Drive",null,145.077861999625,-37.8759269990528,19608,7781,"EAST MALVERN","STONNINGTON","Golfers"
null,null,"Gymnastics","Glen Iris Gymnastics (Korowa Anglican Girls Grammar School)",null,null,null,"STONNI11468",3146,null,"Cresent",null,145.051107000416,-37.8605409988764,27365,7782,"GLEN IRIS","STONNINGTON","Ranfurlie"
null,"38","Gymnastics","Lauriston Girls School",null,null,null,"STONNI11444",3143,null,"Road",null,145.024851000386,-37.8522649994297,27366,7783,"ARMADALE","STONNINGTON","Huntingtower"
null,null,"Gymnastics","LF Fitness For Fun",null,null,null,"STONNI11510",3181,null,"Street",null,144.998259000446,-37.8499739990226,27367,7784,"PRAHRAN","STONNINGTON","Green"
null,"10","Gymnastics","Loreto Gymnastic Club",null,null,null,"STONNI11517",3142,null,"Cresent",null,145.012547999612,-37.8481419989929,27368,7785,"TOORAK","STONNINGTON","Mandeville"
"Artificial Turf",null,"Hockey","Melbourne High School Oval",1,"3. Average","N/A","STONNI11959",3141,"51 Years +","Street","Male",144.994087999554,-37.8356159989249,19655,7786,"SOUTH YARRA","STONNINGTON","Yarra"
"Artificial Turf","679","Hockey","South Yarra Sports Centre",1,"4. Good",null,"STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19660,7787,"SOUTH YARRA","STONNINGTON","Chapel"
"Grass","1253","Lacrosse","Malvern Cricket Ground",1,"2. Poor","11 + Years","STONNI11949",3144,"51 Years +","Street","Male, Umpire/Officials",145.031156000514,-37.8561369986465,19636,7788,"MALVERN","STONNINGTON","High"
"Grass","32A","Lacrosse","Percy Treyvaud Reserve",1,"3. Average","11 + Years","STONNI11929",3145,"26 - 50 Years","Road","Male, Umpire/Officials",145.080485000561,-37.8826449991908,19604,7789,"EAST MALVERN","STONNINGTON","Chadstone"
"Grass","32","Lawn Bowls","Chadstone Bowling Club",2,"3. Average","N/A","STONNI11932",3145,"26 - 50 Years","Road","Unisex",145.080485000561,-37.8826449991908,19609,7790,"EAST MALVERN","STONNINGTON","Chadstone"
"Grass",null,"Lawn Bowls","East Malvern RSL Bowling Club",2,null,null,"STONNI11933",3145,null,"Drive",null,145.066680000116,-37.8717669990956,19610,7791,"EAST MALVERN","STONNINGTON","Stanley Grose"
"Grass","14","Lawn Bowls","Malvern Bowling Club",1,"3. Average","N/A","STONNI11951",3144,"51 Years +","Cresent",null,145.034287000429,-37.8603239990556,19639,7792,"MALVERN","STONNINGTON","Coonil"
"Grass","138","Lawn Bowls","Melbourne Bowling Club",3,null,null,"STONNI11967",3181,null,"Street",null,144.991300000284,-37.8550349993299,19675,7793,"WINDSOR","STONNINGTON","Union"
"Grass","9","Lawn Bowls","Toorak Bowling Club",1,"3. Average","Upgrade in progress","STONNI11964",3142,"51 Years +","Cresent","Female, Male",145.013327999705,-37.8484589989856,19668,7794,"TOORAK","STONNINGTON","Mandeville"
"Synthetic","10","Netball","Penpraze Park",2,"2. Poor","11 + Years","STONNI11928",3145,"26 - 50 Years","Road South",null,145.03793500023,-37.8707959993765,19601,7795,"EAST MALVERN","STONNINGTON","Victoria"
"Synthetic","12","Netball","Princess Gardens",3,null,null,"STONNI11956",3181,null,"Street",null,144.995406999812,-37.8482349986719,19648,7796,"PRAHRAN","STONNINGTON","Little Chapel"
null,"679","Netball","South Yarra Sports Centre",4,"4. Good","N/A","STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19661,7797,"SOUTH YARRA","STONNINGTON","Chapel"
"Wooden Gymnasium","2","Netball (Indoor)","Orrong Romanis Recreation Centre",2,"4. Good","N/A","STONNI11954",3181,"11 - 25 Years","Street","Female, Male",145.010181000005,-37.8496689991801,19644,7798,"PRAHRAN","STONNINGTON","Molesworth"
"Grass","49-61","Rugby Union","Gardiner Reserve",1,"2. Poor","Upgrade in progress","STONNI11950",3144,"26 - 50 Years","Cresent","Male",145.049018000242,-37.8512359991458,19638,7799,"MALVERN","STONNINGTON","Carroll"
"Grass","603","Rugby Union","Orrong Park & Romanis Reserve",2,"4. Good","N/A","STONNI11955",3181,"6 - 10 Years","Road","Female, Male, Umpire/Officials",145.010881999678,-37.850684999121,19646,7800,"PRAHRAN","STONNINGTON","Orrong"
null,"12","Skating","Princess Gardens",1,null,null,"STONNI11956",3181,null,"Street",null,144.995406999812,-37.8482349986719,19649,7801,"PRAHRAN","STONNINGTON","Little Chapel"
"Grass","458","Soccer","Birrell Reserve",1,null,null,"STONNI11946",3144,null,"Road",null,145.033506000263,-37.8381329992624,19627,7802,"KOOYONG","STONNINGTON","Glenferrie"
"Grass","83-141","Soccer","Central Park",2,"3. Average","11 + Years","STONNI11930",3145,"26 - 50 Years","Road","Unisex",145.048625999847,-37.8659659992123,19607,7803,"EAST MALVERN","STONNINGTON","Burke"
"Grass","311","Soccer","Como Park North",1,null,null,"STONNI11963",3141,null,"Road",null,145.005506999853,-37.832902999281,19667,7804,"SOUTH YARRA","STONNINGTON","Williams"
"Grass","458","Soccer","McAlpine Reserve",1,"5. Very Good","6 - 10 Years","STONNI11943",3144,"6 - 10 Years","Road","Female, Male, Umpire/Officials",145.037516000335,-37.8402869988998,19622,7805,"KOOYONG","STONNINGTON","Glenferrie"
"Grass","714","Soccer","Sir Robert Menzies Reserve",1,"3. Average","11 + Years","STONNI11952",3144,"26 - 50 Years","Road","Male",145.035980000492,-37.8453659986869,19641,7806,"MALVERN","STONNINGTON","Toorak"
"Wooden Gymnasium","679","Soccer (Indoor Soccer / Futsal)","South Yarra Sports Centre",null,"4. Good","N/A","STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19662,7807,"SOUTH YARRA","STONNINGTON","Chapel"
null,"489","Squash / Racquetball","Kooyong Lawn Tennis Club",4,"5. Very Good","1 - 5 Years","STONNI11947",3144,"0 - 5 Years","Road","Female, Male",145.029607000279,-37.838843999339,19629,7808,"KOOYONG","STONNINGTON","Glenferrie"
null,null,"Squash / Racquetball","Royal South Yarra Tennis Courts",2,"5. Very Good","1 - 5 Years","STONNI11965",3142,"51 Years +","Road","Female, Male",145.005879000354,-37.8353819992277,19670,7809,"TOORAK","STONNINGTON","Williams"
"25m Pool - Indoor, 50m Pool - Outdoor, Rehabilitation Pool","1409-1413","Swimming","Harold Holt Swim Centre",null,"4. Good","1 - 5 Years","STONNI11939",3146,"0 - 5 Years","Street","Female, Male",145.044200000239,-37.8572519993196,19617,7810,"GLEN IRIS","STONNINGTON","High"
"25m Pool - Indoor","489","Swimming","Kooyong Lawn Tennis Club",1,"5. Very Good","1 - 5 Years","STONNI11947",3144,"0 - 5 Years","Road","Female, Male",145.029607000279,-37.838843999339,19630,7811,"KOOYONG","STONNINGTON","Glenferrie"
"50m Pool - Outdoor","41","Swimming","Prahran Aquatic Centre",1,"3. Average","N/A","STONNI11958",3181,"26 - 50 Years","Street","Female, Male",144.995797999919,-37.8483399991971,19652,7812,"PRAHRAN","STONNINGTON","Essex"
"25m Pool - Indoor",null,"Swimming","Royal South Yarra Tennis Courts",1,"5. Very Good","1 - 5 Years","STONNI11965",3142,"51 Years +","Road","Female, Male",145.005879000354,-37.8353819992277,19671,7813,"TOORAK","STONNINGTON","Williams"
"25m Pool - Indoor","679","Swimming","South Yarra Sports Centre",1,"4. Good","N/A","STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19663,7814,"SOUTH YARRA","STONNINGTON","Chapel"
"Hard Court",null,"Tennis (Outdoor)","All Saints Tennis Club",2,"2. Poor","N/A","STONNI11934",3145,"51 Years +","Street",null,145.060175999915,-37.8754329990211,19611,7815,"EAST MALVERN","STONNINGTON","Olive"
"Hard Court","64","Tennis (Outdoor)","Ardrie Park Tennis Club",4,"2. Poor","11 + Years","STONNI11935",3145,"51 Years +","Street","Female, Male",145.054288999982,-37.8791129987505,19612,7816,"EAST MALVERN","STONNINGTON","Ardrie"
"Hard Court","32A","Tennis (Outdoor)","Chadstone Tennis Club",7,"3. Average","N/A","STONNI11936",3145,"26 - 50 Years","Road","Unisex",145.080485000561,-37.8826449991908,19613,7817,"EAST MALVERN","STONNINGTON","Chadstone"
"Hard Court","20","Tennis (Outdoor)","East Malvern Tennis Club",10,"4. Good","N/A","STONNI11940",3146,"26 - 50 Years","Street","Female, Male",145.062722000035,-37.8666749988767,19618,7818,"GLEN IRIS","STONNINGTON","Moira"
"Hard Court","91","Tennis (Outdoor)","Easterverne Tennis Club",3,null,null,"STONNI11937",3145,null,"Road",null,145.053584000026,-37.8728679989757,19614,7819,"EAST MALVERN","STONNINGTON","Manning"
"Hard Court","12","Tennis (Outdoor)","Hawksburn Tennis Club",3,"4. Good","1 - 5 Years","STONNI11962",3141,"51 Years +","Avenue","Female, Male",145.000641000529,-37.8419099995166,19666,7820,"SOUTH YARRA","STONNINGTON","Bunalbo"
"Grass","489","Tennis (Outdoor)","Kooyong Lawn Tennis Club",26,"5. Very Good","1 - 5 Years","STONNI11947",3144,"51 Years +","Road","Same as above",145.029607000279,-37.838843999339,19631,7821,"KOOYONG","STONNINGTON","Glenferrie"
"Plexipave","489","Tennis (Outdoor)","Kooyong Lawn Tennis Club",3,"5. Very Good","1 - 5 Years","STONNI11947",3144,"11 - 25 Years","Road","Same as above",145.029607000279,-37.838843999339,19633,7822,"KOOYONG","STONNINGTON","Glenferrie"
"Hard Court","489","Tennis (Outdoor)","Kooyong Lawn Tennis Club",22,"5. Very Good","1 - 5 Years","STONNI11947",3144,"11 - 25 Years","Road","Same as above",145.029607000279,-37.838843999339,19632,7823,"KOOYONG","STONNINGTON","Glenferrie"
"Hard Court","256","Tennis (Outdoor)","Malvern Glendearg Tennis Club",2,"2. Poor","N/A","STONNI11953",3144,"51 Years +","Road",null,145.039000000208,-37.8642879988131,19642,7824,"MALVERN","STONNINGTON","Wattletree"
"Artificial Turf","43A","Tennis (Outdoor)","Malvern Tennis Centre",5,"4. Good","11 + Years","STONNI11923",3143,"11 - 25 Years","Street","Female, Male",145.02348000042,-37.8586599989087,19591,7825,"ARMADALE","STONNINGTON","Union"
"Artificial Turf","603","Tennis (Outdoor)","Orrong Park Tennis Centre",6,"4. Good","N/A","STONNI11957",3181,"6 - 10 Years","Road","Female, Male",145.010881999678,-37.850684999121,19651,7826,"PRAHRAN","STONNINGTON","Orrong"
"Artificial Turf","10","Tennis (Outdoor)","Penpraze Park",2,"2. Poor","11 + Years","STONNI11928",3145,"26 - 50 Years","Road South",null,145.03793500023,-37.8707959993765,19602,7827,"EAST MALVERN","STONNINGTON","Victoria"
"Plexipave","12","Tennis (Outdoor)","Princess Gardens",3,null,null,"STONNI11956",3181,null,"Street",null,144.995406999812,-37.8482349986719,19650,7828,"PRAHRAN","STONNINGTON","Little Chapel"
"Grass",null,"Tennis (Outdoor)","Royal South Yarra Tennis Courts",10,"5. Very Good","1 - 5 Years","STONNI11965",3142,"51 Years +","Road","Female, Male",145.005879000354,-37.8353819992277,19672,7829,"TOORAK","STONNINGTON","Williams"
"Hard Court",null,"Tennis (Outdoor)","Royal South Yarra Tennis Courts",15,"5. Very Good","1 - 5 Years","STONNI11965",3142,"51 Years +","Road","Female, Male",145.005879000354,-37.8353819992277,19673,7830,"TOORAK","STONNINGTON","Williams"
"Artificial Turf","679","Tennis (Outdoor)","South Yarra Sports Centre",4,"4. Good","N/A","STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19664,7831,"SOUTH YARRA","STONNINGTON","Chapel"
"Hard Court","21","Tennis (Outdoor)","St Andrew's Gardiner Tennis Club",5,"4. Good","1 - 5 Years","STONNI11941",3146,"26 - 50 Years","Road","Female, Male",145.053562000445,-37.8531189990917,19619,7832,"GLEN IRIS","STONNINGTON","Kyarra"
"Hard Court",null,"Tennis (Outdoor)","St Peters Toorak Tennis Club",3,"4. Good","N/A","STONNI11966",3142,"51 Years +","Street","Female, Male",145.016477000007,-37.8411609986945,19674,7833,"TOORAK","STONNINGTON","Dalriada"
"Artificial Turf",null,"Tennis (Outdoor)","St Roch's Tennis Courts",2,"3. Average","N/A","STONNI11942",3146,"26 - 50 Years","Road",null,145.052673000226,-37.8570059993446,19620,7834,"GLEN IRIS","STONNINGTON","Valency"
"Wooden Gymnasium","679","Volleyball","South Yarra Sports Centre",null,"4. Good","N/A","STONNI11961",3141,"11 - 25 Years","Street","Female, Male",144.995195000103,-37.8369829987126,19665,7835,"SOUTH YARRA","STONNINGTON","Chapel"
null,"2",null,"Peppers The Sands Golf Club",null,null,null,"SURFCO11879",3228,null,"Boulevard",null,144.347937000461,-38.3144769994296,19503,7895,"TORQUAY","SURF COAST","Sands"
"Grass","2","Australian Rules Football","Quay Reserve",1,"4. Good",null,"SURFCO11878",3228,"6 - 10 Years","Boulevard","Male, Umpire/Officials",144.338429999936,-38.3107109990033,19501,7903,"TORQUAY","SURF COAST","Quay"
"Asphalt","15","Basketball","Connewarre Memorial Reserve",1,"2. Poor",null,"SURFCO11860",3227,"26 - 50 Years","Road",null,144.398402999434,-38.2651939991797,27835,7910,"CONNEWARRE","SURF COAST","Randles"
null,"15","BMX","Connewarre Memorial Reserve",1,"3. Average",null,"SURFCO11860",3227,"11 - 25 Years","Road",null,144.398402999434,-38.2651939991797,27833,7917,"CONNEWARRE","SURF COAST","Randles"
"Dirt","15","BMX","Kalkarra Park",1,"4. Good","< 1 Years","SURFCO11872",3217,"6 - 10 Years","Cresent",null,144.342052000366,-38.2555759989651,19486,7919,"MT DUNEED","SURF COAST","Kalkarra"
"Synthetic Pitch","15","Cricket","Connewarre Memorial Reserve",1,"4. Good","1 - 5 Years","SURFCO11860",3227,"6 - 10 Years","Road","Unisex",144.398402999434,-38.2651939991797,19458,7927,"CONNEWARRE","SURF COAST","Randles"
"Synthetic Pitch","2","Cricket","Quay Reserve",1,"4. Good",null,"SURFCO11878",3228,"6 - 10 Years","Boulevard","Male, Umpire/Officials",144.338429999936,-38.3107109990033,19500,7935,"TORQUAY","SURF COAST","Quay"
"Artificial Turf",null,"Hockey","Berwick Secondary College",1,null,null,"CASEYC5122",3806,null,"Road",null,145.36196599971,-38.0303679988192,27287,2054,"BERWICK","CASEY","Manuka"
null,"15","Equestrian","Connewarre Memorial Reserve",1,"4. Good","1 - 5 Years","SURFCO11860",3227,"6 - 10 Years","Road","Unisex",144.398402999434,-38.2651939991797,19459,7944,"CONNEWARRE","SURF COAST","Randles"
null,"15","Equestrian","Kalkarra Park",1,"2. Poor",null,"SURFCO11872",3217,"11 - 25 Years","Cresent",null,144.342052000366,-38.2555759989651,19487,7946,"MT DUNEED","SURF COAST","Kalkarra"
"18 Hole Course - Private","2","Golf","Peppers The Sands Golf Club",1,"5. Very Good",null,"SURFCO11879",3228,"6 - 10 Years","Boulevard","Female, Male",144.347937000461,-38.3144769994296,19502,7956,"TORQUAY","SURF COAST","Sands"
null,"15","Skating","Connewarre Memorial Reserve",1,"4. Good",null,"SURFCO11860",3227,"0 - 5 Years","Road",null,144.398402999434,-38.2651939991797,27832,7981,"CONNEWARRE","SURF COAST","Randles"
"Grass","15","Soccer","Connewarre Memorial Reserve",2,"4. Good","1 - 5 Years","SURFCO11860",3227,"6 - 10 Years","Road","Unisex",144.398402999434,-38.2651939991797,19460,7991,"CONNEWARRE","SURF COAST","Randles"
"Synthetic Pitch",null,"Cricket","Narre Warren Nth Recreation Reserve,",1,"5. Very Good","N/A","CASEYC12311",3805,"0 - 5 Years","Road","Unisex",145.288203000197,-37.9876249987708,20356,2001,"NARRE WARREN NORTH","CASEY","Belgrave-hallam"
"Turf Pitch",null,"Cricket","Narre Warren Nth Recreation Reserve,",1,"5. Very Good","N/A","CASEYC12311",3805,"0 - 5 Years","Road","Unisex",145.288203000197,-37.9876249987708,20355,2002,"NARRE WARREN NORTH","CASEY","Belgrave-hallam"
